order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state
O009198,11745,2025-05-23,Delivered,Debit Card,Jaipur,Tamil Nadu
O009199,11546,2025-03-16,Delivered,Credit Card,Delhi,Kerala
O009200,10135,2024-05-01,Delivered,Credit Card,Kolkata,Uttar Pradesh
O009201,10767,2025-02-20,Delivered,Net Banking,Kochi,Gujarat
O009202,10770,2025-06-18,Delivered,Net Banking,Delhi,Haryana
O009203,12142,2025-01-09,Delivered,UPI,Lucknow,Rajasthan
O009204,11908,2025-07-28,Delivered,COD,Mumbai,Karnataka
O009205,11265,2024-11-21,Delivered,UPI,Ahmedabad,Karnataka
O009206,11773,2025-04-24,Returned,Credit Card,Lucknow,Kerala
O009207,10165,2024-05-29,Cancelled,Debit Card,Jaipur,West Bengal
O009208,10325,2025-12-07,Delivered,Net Banking,Ludhiana,Gujarat
O009209,10620,2025-08-14,Cancelled,Credit Card,Kochi,Delhi
O009210,10231,2025-05-04,Delivered,UPI,Jaipur,Rajasthan
O009211,11203,2024-06-01,Delivered,COD,Ludhiana,Rajasthan
O009212,11378,2024-01-17,Delivered,Debit Card,Kolkata,Gujarat
O009213,11892,2025-07-04,Delivered,COD,Mumbai,West Bengal
O009214,10403,2024-12-13,Returned,UPI,Kochi,Telangana
O009215,12169,2025-04-03,Cancelled,UPI,Ludhiana,Haryana
O009216,10385,2024-07-20,Delivered,Credit Card,Bengaluru,Haryana
O009217,11764,2025-02-26,Shipped,Debit Card,Delhi,Maharashtra
O009218,11449,2024-10-06,Returned,UPI,Ahmedabad,Gujarat
O009219,11191,2025-02-25,Delivered,Credit Card,Mumbai,Karnataka
O009220,10389,2025-08-22,Shipped,UPI,Chennai,Kerala
O009221,11547,2025-04-09,Delivered,Credit Card,Kolkata,Delhi
O009222,11774,2024-12-20,Cancelled,COD,Ahmedabad,Punjab
O009223,10790,2025-08-04,Delivered,Credit Card,Lucknow,West Bengal
O009224,11495,2025-01-12,Delivered,COD,Ahmedabad,Maharashtra
O009225,11548,2024-05-03,Shipped,Net Banking,Chennai,Maharashtra
O009226,12101,2024-03-20,Delivered,UPI,Hyderabad,Gujarat
O009227,10821,2025-07-10,Delivered,Net Banking,Kochi,Haryana
O009228,11045,2024-08-20,Delivered,Debit Card,Ludhiana,Haryana
O009229,11043,2025-04-24,Shipped,Net Banking,Gurugram,Haryana
O009230,11880,2024-06-02,Delivered,Credit Card,Ludhiana,Rajasthan
O009231,10862,2025-11-22,Cancelled,Credit Card,Jaipur,Kerala
O009232,11480,2025-02-12,Shipped,Debit Card,Gurugram,Uttar Pradesh
O009233,12370,2024-01-31,Delivered,Debit Card,Hyderabad,Telangana
O009234,12481,2025-08-19,Delivered,UPI,Delhi,Maharashtra
O009235,11795,2025-07-10,Delivered,Credit Card,Gurugram,Haryana
O009236,11464,2025-05-17,Delivered,Debit Card,Delhi,Rajasthan
O009237,11908,2025-01-05,Delivered,Net Banking,Bengaluru,Telangana
O009238,12106,2024-11-18,Delivered,Credit Card,Kolkata,Maharashtra
O009239,10751,2024-11-27,Delivered,Debit Card,Jaipur,Telangana
O009240,11317,2024-08-30,Delivered,UPI,Bengaluru,West Bengal
O009241,10182,2025-07-05,Shipped,COD,Lucknow,Uttar Pradesh
O009242,11905,2025-03-05,Delivered,Credit Card,Kochi,Punjab
O009243,10961,2024-06-30,Cancelled,Credit Card,Delhi,Rajasthan
O009244,10105,2025-04-17,Delivered,Credit Card,Lucknow,Karnataka
O009245,11285,2025-01-10,Delivered,Credit Card,Ludhiana,Punjab
O009246,10990,2024-03-21,Delivered,COD,Ahmedabad,Punjab
O009247,10484,2025-07-03,Delivered,COD,Gurugram,Uttar Pradesh
O009248,11726,2025-02-23,Shipped,UPI,Ludhiana,Tamil Nadu
O009249,12177,2025-04-11,Delivered,Credit Card,Hyderabad,Rajasthan
O009250,12367,2025-03-03,Delivered,Debit Card,Kolkata,Uttar Pradesh
O009251,10707,2024-02-26,Delivered,Net Banking,Ludhiana,Maharashtra
O009252,10020,2024-11-17,Delivered,Credit Card,Delhi,Kerala
O009253,10752,2025-06-25,Delivered,COD,Kochi,West Bengal
O009254,10235,2025-05-09,Delivered,UPI,Bengaluru,Maharashtra
O009255,11621,2024-09-22,Delivered,Credit Card,Lucknow,Karnataka
O009256,10606,2024-08-14,Delivered,UPI,Mumbai,Tamil Nadu
O009257,10554,2024-02-23,Delivered,Debit Card,Gurugram,West Bengal
O009258,11900,2025-08-31,Shipped,Debit Card,Ludhiana,Kerala
O009259,10586,2024-01-04,Delivered,Debit Card,Chennai,Punjab
O009260,10984,2025-03-14,Delivered,Debit Card,Hyderabad,Delhi
O009261,11651,2024-11-05,Delivered,Net Banking,Kochi,Kerala
O009262,10423,2025-08-25,Delivered,UPI,Hyderabad,Tamil Nadu
O009263,12054,2024-03-29,Delivered,Credit Card,Chennai,Tamil Nadu
O009264,10458,2024-11-15,Delivered,Net Banking,Kochi,Rajasthan
O009265,11915,2025-01-09,Delivered,Credit Card,Chennai,Tamil Nadu
O009266,10846,2025-08-26,Delivered,COD,Chennai,Rajasthan
O009267,10551,2025-05-15,Shipped,Net Banking,Ludhiana,Telangana
O009268,11421,2025-10-23,Cancelled,Net Banking,Gurugram,Karnataka
O009269,11995,2024-08-21,Delivered,COD,Chennai,Gujarat
O009270,12059,2024-12-02,Delivered,Net Banking,Delhi,Rajasthan
O009271,11646,2025-07-24,Delivered,UPI,Bengaluru,Rajasthan
O009272,10497,2024-07-03,Shipped,Debit Card,Chennai,Kerala
O009273,12091,2025-03-13,Returned,Credit Card,Gurugram,Telangana
O009274,10539,2025-07-09,Delivered,COD,Jaipur,Tamil Nadu
O009275,10568,2024-06-28,Delivered,Debit Card,Jaipur,Haryana
O009276,10121,2024-03-16,Shipped,Net Banking,Lucknow,Haryana
O009277,10316,2025-10-17,Shipped,UPI,Jaipur,Tamil Nadu
O009278,11139,2025-09-04,Delivered,Net Banking,Ahmedabad,Gujarat
O009279,10621,2024-09-28,Delivered,COD,Gurugram,Tamil Nadu
O009280,10454,2024-02-24,Delivered,Net Banking,Ludhiana,West Bengal
O009281,10612,2025-12-01,Delivered,UPI,Kolkata,Uttar Pradesh
O009282,11544,2024-03-17,Delivered,Net Banking,Chennai,Uttar Pradesh
O009283,10959,2024-10-22,Delivered,Net Banking,Delhi,Telangana
O009284,12009,2024-08-06,Shipped,Net Banking,Mumbai,Telangana
O009285,10647,2024-10-03,Shipped,Net Banking,Mumbai,Telangana
O009286,10763,2025-07-31,Cancelled,UPI,Bengaluru,Rajasthan
O009287,11361,2025-10-09,Delivered,Credit Card,Hyderabad,Kerala
O009288,10240,2025-12-11,Delivered,Debit Card,Hyderabad,Punjab
O009289,11410,2024-09-22,Delivered,COD,Jaipur,Punjab
O009290,11169,2024-02-12,Delivered,Credit Card,Ahmedabad,Tamil Nadu
O009291,12425,2024-12-26,Delivered,UPI,Hyderabad,Gujarat
O009292,12052,2024-08-15,Delivered,COD,Bengaluru,West Bengal
O009293,10197,2024-08-14,Delivered,COD,Ludhiana,Punjab
O009294,12437,2024-03-03,Delivered,Net Banking,Lucknow,Haryana
O009295,10261,2024-06-19,Delivered,Debit Card,Ludhiana,West Bengal
O009296,11795,2024-11-02,Delivered,Debit Card,Chennai,West Bengal
O009297,11958,2025-07-21,Delivered,UPI,Bengaluru,Gujarat
O009298,10094,2025-11-13,Shipped,Credit Card,Gurugram,Haryana
O009299,11281,2024-02-03,Delivered,Net Banking,Ludhiana,Punjab
O009300,10136,2025-10-03,Delivered,Debit Card,Kochi,Haryana
O009301,12004,2024-05-09,Delivered,Net Banking,Lucknow,Rajasthan
O009302,11202,2025-01-28,Delivered,Credit Card,Lucknow,Karnataka
O009303,12160,2024-05-30,Delivered,COD,Mumbai,Uttar Pradesh
O009304,11288,2025-10-16,Shipped,Credit Card,Lucknow,Maharashtra
O009305,10369,2025-09-21,Delivered,COD,Hyderabad,Uttar Pradesh
O009306,10936,2025-12-16,Delivered,Credit Card,Chennai,Gujarat
O009307,10768,2025-01-18,Returned,Net Banking,Kochi,Tamil Nadu
O009308,10673,2024-01-17,Delivered,Credit Card,Chennai,Tamil Nadu
O009309,10511,2025-08-16,Delivered,Debit Card,Ludhiana,Gujarat
O009310,10713,2024-01-14,Delivered,Debit Card,Chennai,Haryana
O009311,10820,2024-03-21,Delivered,UPI,Kochi,Uttar Pradesh
O009312,12425,2024-07-25,Delivered,Debit Card,Mumbai,Karnataka
O009313,10545,2024-07-22,Delivered,Debit Card,Kochi,Rajasthan
O009314,12121,2025-01-13,Delivered,COD,Chennai,Telangana
O009315,10504,2025-06-27,Returned,Net Banking,Chennai,Uttar Pradesh
O009316,10805,2024-01-23,Delivered,Net Banking,Hyderabad,Telangana
O009317,10710,2025-09-05,Delivered,COD,Mumbai,Kerala
O009318,12373,2024-06-10,Delivered,Debit Card,Hyderabad,Punjab
O009319,10388,2025-09-01,Delivered,Credit Card,Ahmedabad,Telangana
O009320,10240,2024-05-23,Delivered,COD,Hyderabad,Uttar Pradesh
O009321,11098,2024-04-13,Delivered,Net Banking,Gurugram,Maharashtra
O009322,12079,2025-01-16,Cancelled,UPI,Gurugram,Punjab
O009323,11340,2025-03-30,Delivered,Net Banking,Mumbai,Maharashtra
O009324,10068,2025-02-20,Delivered,Credit Card,Ahmedabad,Karnataka
O009325,11944,2024-11-19,Delivered,Net Banking,Ludhiana,Telangana
O009326,11720,2024-06-19,Delivered,COD,Mumbai,Uttar Pradesh
O009327,11673,2025-07-29,Shipped,UPI,Ahmedabad,Telangana
O009328,10291,2025-08-05,Delivered,Net Banking,Lucknow,Karnataka
O009329,10975,2024-09-30,Delivered,COD,Kochi,Telangana
O009330,12072,2025-03-27,Shipped,COD,Lucknow,Uttar Pradesh
O009331,10415,2024-05-04,Cancelled,COD,Kochi,West Bengal
O009332,10851,2025-01-17,Delivered,UPI,Ludhiana,Rajasthan
O009333,12149,2024-11-12,Shipped,COD,Lucknow,Telangana
O009334,10546,2024-04-16,Delivered,UPI,Ahmedabad,Kerala
O009335,12087,2025-10-21,Delivered,Credit Card,Lucknow,West Bengal
O009336,12259,2025-04-07,Delivered,Credit Card,Chennai,Rajasthan
O009337,10742,2025-03-05,Delivered,Credit Card,Lucknow,West Bengal
O009338,11815,2025-12-04,Delivered,COD,Ahmedabad,Gujarat
O009339,10592,2024-12-02,Delivered,UPI,Kochi,Delhi
O009340,10750,2025-05-10,Delivered,Credit Card,Mumbai,West Bengal
O009341,12220,2024-12-27,Delivered,Debit Card,Hyderabad,Punjab
O009342,10838,2025-03-07,Delivered,Credit Card,Mumbai,Punjab
O009343,12490,2025-11-05,Shipped,COD,Delhi,Delhi
O009344,10534,2025-06-03,Delivered,Debit Card,Hyderabad,West Bengal
O009345,10365,2025-02-09,Delivered,Net Banking,Mumbai,Gujarat
O009346,10367,2025-01-11,Delivered,Debit Card,Kolkata,West Bengal
O009347,11774,2024-05-31,Delivered,Net Banking,Kochi,Delhi
O009348,12344,2024-11-17,Delivered,Debit Card,Delhi,Haryana
O009349,11653,2025-08-29,Returned,UPI,Chennai,Tamil Nadu
O009350,10265,2024-08-01,Delivered,Debit Card,Hyderabad,Kerala
O009351,11062,2025-07-29,Shipped,Credit Card,Gurugram,Tamil Nadu
O009352,12035,2024-03-05,Delivered,Net Banking,Gurugram,Karnataka
O009353,10382,2024-09-26,Cancelled,Net Banking,Delhi,Gujarat
O009354,11167,2025-06-20,Delivered,Credit Card,Hyderabad,Kerala
O009355,12479,2024-04-09,Cancelled,UPI,Lucknow,Kerala
O009356,10389,2024-04-14,Delivered,Debit Card,Ahmedabad,Uttar Pradesh
O009357,12102,2024-05-10,Delivered,UPI,Kolkata,Rajasthan
O009358,12072,2025-01-23,Delivered,Credit Card,Chennai,West Bengal
O009359,10395,2024-11-16,Delivered,Debit Card,Lucknow,Punjab
O009360,12167,2025-03-13,Delivered,Credit Card,Delhi,Delhi
O009361,10983,2024-01-19,Delivered,Net Banking,Gurugram,Uttar Pradesh
O009362,12240,2024-08-12,Shipped,Net Banking,Ludhiana,Telangana
O009363,11963,2025-09-09,Delivered,Net Banking,Chennai,Maharashtra
O009364,10721,2025-07-19,Delivered,COD,Ludhiana,Haryana
O009365,12432,2025-04-04,Delivered,COD,Delhi,Haryana
O009366,12394,2025-01-28,Delivered,Net Banking,Lucknow,Uttar Pradesh
O009367,10473,2024-08-13,Delivered,COD,Gurugram,Rajasthan
O009368,11804,2024-12-25,Delivered,COD,Chennai,Gujarat
O009369,11976,2025-03-05,Delivered,Credit Card,Gurugram,Punjab
O009370,12051,2024-01-15,Delivered,Debit Card,Kochi,Uttar Pradesh
O009371,10925,2025-07-13,Delivered,Net Banking,Kolkata,Gujarat
O009372,10876,2025-10-12,Cancelled,COD,Kolkata,Gujarat
O009373,10973,2025-06-29,Delivered,Credit Card,Chennai,Tamil Nadu
O009374,10379,2025-02-17,Delivered,Credit Card,Mumbai,Haryana
O009375,11322,2024-12-20,Delivered,Debit Card,Gurugram,Haryana
O009376,12186,2025-04-01,Delivered,Credit Card,Gurugram,Punjab
O009377,10125,2025-12-22,Delivered,UPI,Chennai,Punjab
O009378,11426,2025-06-14,Returned,UPI,Jaipur,Tamil Nadu
O009379,10480,2024-07-14,Returned,Net Banking,Chennai,Haryana
O009380,11386,2024-04-24,Delivered,Debit Card,Chennai,Maharashtra
O009381,12114,2025-02-20,Delivered,UPI,Chennai,Kerala
O009382,10432,2024-12-17,Cancelled,Debit Card,Kochi,Kerala
O009383,11959,2024-03-15,Delivered,Net Banking,Hyderabad,Haryana
O009384,11113,2025-10-23,Delivered,Credit Card,Bengaluru,Punjab
O009385,10601,2024-02-05,Delivered,Credit Card,Ludhiana,Haryana
O009386,10856,2024-08-29,Delivered,Credit Card,Lucknow,Kerala
O009387,12054,2025-10-24,Returned,UPI,Ludhiana,Telangana
O009388,10158,2024-03-03,Shipped,Debit Card,Delhi,Delhi
O009389,12378,2025-10-27,Delivered,UPI,Kolkata,Rajasthan
O009390,11127,2025-05-23,Shipped,COD,Mumbai,Punjab
O009391,10223,2024-07-06,Delivered,Debit Card,Mumbai,Rajasthan
O009392,12450,2024-04-02,Cancelled,Net Banking,Ahmedabad,Telangana
O009393,11707,2024-01-05,Delivered,UPI,Jaipur,Tamil Nadu
O009394,10545,2025-03-13,Delivered,Credit Card,Jaipur,Uttar Pradesh
O009395,12232,2024-06-14,Delivered,Credit Card,Ludhiana,Maharashtra
O009396,10538,2025-03-21,Delivered,Credit Card,Delhi,Punjab
O009397,11437,2024-01-25,Delivered,UPI,Chennai,Kerala
O009398,12343,2025-05-22,Delivered,UPI,Gurugram,Rajasthan
O009399,10260,2024-04-07,Returned,Credit Card,Kochi,Maharashtra
O009400,10826,2024-09-24,Cancelled,Credit Card,Chennai,Delhi
O009401,10316,2025-10-23,Delivered,Credit Card,Kolkata,Delhi
O009402,10746,2025-01-27,Cancelled,COD,Lucknow,West Bengal
O009403,10719,2025-08-18,Returned,UPI,Jaipur,Karnataka
O009404,11101,2024-10-11,Delivered,Credit Card,Jaipur,Rajasthan
O009405,10461,2025-11-14,Delivered,Net Banking,Bengaluru,Maharashtra
O009406,11105,2024-04-18,Cancelled,Credit Card,Jaipur,Telangana
O009407,11703,2024-01-27,Delivered,UPI,Jaipur,Maharashtra
O009408,11407,2024-02-24,Delivered,Net Banking,Gurugram,Kerala
O009409,12197,2024-05-12,Delivered,UPI,Jaipur,Telangana
O009410,12393,2024-02-21,Delivered,UPI,Ludhiana,Gujarat
O009411,11814,2025-05-07,Returned,UPI,Delhi,Karnataka
O009412,11815,2024-10-24,Delivered,Debit Card,Gurugram,Karnataka
O009413,11742,2025-02-02,Cancelled,Net Banking,Mumbai,Delhi
O009414,10974,2025-08-13,Shipped,COD,Ludhiana,Maharashtra
O009415,10922,2024-01-18,Delivered,COD,Gurugram,West Bengal
O009416,10030,2025-09-10,Delivered,Debit Card,Kolkata,Tamil Nadu
O009417,10982,2025-07-12,Delivered,UPI,Lucknow,Telangana
O009418,10231,2024-09-02,Delivered,COD,Gurugram,Maharashtra
O009419,11186,2025-05-17,Shipped,Net Banking,Kolkata,Kerala
O009420,11252,2024-03-29,Delivered,Credit Card,Bengaluru,Rajasthan
O009421,11245,2024-07-21,Shipped,Net Banking,Hyderabad,West Bengal
O009422,11097,2024-08-27,Delivered,UPI,Ahmedabad,West Bengal
O009423,10399,2025-05-04,Shipped,Net Banking,Lucknow,Gujarat
O009424,10095,2024-01-13,Delivered,UPI,Bengaluru,Maharashtra
O009425,11964,2025-10-10,Delivered,Net Banking,Jaipur,Haryana
O009426,10475,2024-11-10,Delivered,Debit Card,Ludhiana,Gujarat
O009427,11930,2025-11-15,Delivered,Net Banking,Kochi,West Bengal
O009428,11779,2024-07-16,Delivered,COD,Kolkata,Karnataka
O009429,10775,2024-08-30,Delivered,Credit Card,Hyderabad,Maharashtra
O009430,11148,2025-05-21,Delivered,Debit Card,Hyderabad,Delhi
O009431,11524,2024-02-12,Delivered,Net Banking,Gurugram,Delhi
O009432,10621,2024-11-25,Delivered,UPI,Kolkata,Telangana
O009433,10964,2025-08-13,Delivered,Debit Card,Jaipur,Kerala
O009434,12143,2025-03-04,Returned,COD,Delhi,Delhi
O009435,11501,2025-09-04,Returned,Credit Card,,Rajasthan
O009436,12081,2024-06-10,Delivered,Credit Card,Lucknow,Uttar Pradesh
O009437,11327,2025-10-17,Delivered,Net Banking,Kochi,Rajasthan
O009438,10122,2025-09-12,Delivered,COD,Kolkata,Tamil Nadu
O009439,10218,2025-03-10,Delivered,COD,Jaipur,Haryana
O009440,11077,2024-08-20,Delivered,Credit Card,Ahmedabad,Karnataka
O009441,11183,2024-04-20,Delivered,Credit Card,Delhi,Uttar Pradesh
O009442,11695,2024-08-19,Delivered,COD,Lucknow,Uttar Pradesh
O009443,10795,2025-12-09,Delivered,Credit Card,Chennai,Uttar Pradesh
O009444,11625,2024-09-29,Delivered,UPI,Kochi,Tamil Nadu
O009445,10176,2025-08-20,Delivered,Credit Card,Jaipur,Uttar Pradesh
O009446,10292,2024-02-10,Cancelled,UPI,Ludhiana,West Bengal
O009447,10491,2025-07-13,Cancelled,Credit Card,Mumbai,Delhi
O009448,10634,2025-04-10,Cancelled,Debit Card,Ahmedabad,Gujarat
O009449,11261,2024-03-17,Delivered,Debit Card,Ahmedabad,Haryana
O009450,12173,2025-11-20,Delivered,Debit Card,Jaipur,Punjab
O009451,11891,2025-05-04,Delivered,UPI,Ludhiana,Telangana
O009452,10604,2024-04-26,Delivered,UPI,Kochi,West Bengal
O009453,11129,2025-03-09,Delivered,Net Banking,Kochi,Tamil Nadu
O009454,11066,2024-01-19,Cancelled,Net Banking,Bengaluru,Telangana
O009455,11665,2025-07-24,Returned,Credit Card,Kochi,Haryana
O009456,11484,2024-07-14,Shipped,UPI,Hyderabad,Gujarat
O009457,10491,2025-09-10,Shipped,Debit Card,Hyderabad,Maharashtra
O009458,10565,2025-03-26,Delivered,Debit Card,Ahmedabad,Telangana
O009459,10168,2025-02-28,Shipped,Debit Card,Lucknow,Gujarat
O009460,10759,2025-01-28,Returned,Credit Card,Ludhiana,West Bengal
O009461,11198,2024-10-10,Delivered,UPI,Mumbai,West Bengal
O009462,11905,2024-02-03,Delivered,Credit Card,Jaipur,Karnataka
O009463,11174,2024-10-21,Delivered,COD,Kochi,Karnataka
O009464,12297,2024-09-07,Delivered,COD,Mumbai,Rajasthan
O009465,11651,2025-09-29,Delivered,Net Banking,Bengaluru,Gujarat
O009466,10180,2024-12-04,Cancelled,UPI,Chennai,Telangana
O009467,10028,2025-09-09,Delivered,Debit Card,Delhi,Kerala
O009468,11845,2025-03-15,Delivered,UPI,Mumbai,Gujarat
O009469,12165,2024-06-28,Delivered,Net Banking,Lucknow,Gujarat
O009470,10262,2025-09-13,Delivered,Debit Card,Kolkata,Tamil Nadu
O009471,10197,2024-08-15,Delivered,Credit Card,Hyderabad,Tamil Nadu
O009472,11461,2025-09-24,Delivered,Debit Card,Ludhiana,West Bengal
O009473,11663,2025-09-10,Delivered,COD,Kochi,Rajasthan
O009474,11434,2025-10-04,Returned,Credit Card,Gurugram,Gujarat
O009475,10333,2024-01-23,Delivered,Debit Card,Kolkata,Telangana
O009476,11182,2025-10-18,Delivered,Credit Card,Mumbai,Delhi
O009477,11776,2024-11-22,Cancelled,COD,Delhi,Punjab
O009478,10079,2024-06-02,Returned,COD,Jaipur,Uttar Pradesh
O009479,11868,2025-09-10,Delivered,UPI,Jaipur,Uttar Pradesh
O009480,11893,2024-05-25,Shipped,COD,Chennai,Kerala
O009481,10197,2024-09-08,Delivered,COD,Delhi,Kerala
O009482,11784,2024-10-28,Delivered,COD,Bengaluru,Haryana
O009483,10226,2024-03-10,Delivered,Net Banking,Gurugram,Delhi
O009484,11562,2025-06-26,Delivered,COD,Kochi,Uttar Pradesh
O009485,10735,2024-04-02,Delivered,UPI,Kolkata,Delhi
O009486,11363,2025-10-10,Delivered,Credit Card,Ahmedabad,Tamil Nadu
O009487,11580,2024-06-11,Delivered,Net Banking,Kochi,West Bengal
O009488,11620,2024-03-21,Delivered,Credit Card,Ludhiana,West Bengal
O009489,12043,2025-08-10,Delivered,Credit Card,Chennai,Tamil Nadu
O009490,10220,2024-03-03,Shipped,UPI,Hyderabad,Maharashtra
O009491,12341,2025-09-03,Delivered,Net Banking,Ludhiana,Rajasthan
O009492,11228,2025-03-11,Delivered,Debit Card,Ludhiana,Delhi
O009493,11729,2024-02-17,Returned,COD,Mumbai,Delhi
O009494,10202,2025-03-20,Delivered,Credit Card,Delhi,Uttar Pradesh
O009495,11890,2024-03-14,Delivered,Credit Card,Ahmedabad,Karnataka
O009496,12080,2025-12-04,Delivered,UPI,Mumbai,Maharashtra
O009497,11714,2025-06-25,Delivered,UPI,Kolkata,Maharashtra
O009498,10753,2024-06-05,Delivered,UPI,Mumbai,Kerala
O009499,11017,2025-05-01,Shipped,Net Banking,Bengaluru,Uttar Pradesh
O009500,10115,2024-09-22,Delivered,COD,Delhi,West Bengal
O009501,11246,2024-09-12,Delivered,Net Banking,Bengaluru,Punjab
O009502,12230,2024-02-08,Delivered,UPI,Bengaluru,Gujarat
O009503,10469,2024-02-24,Delivered,UPI,Chennai,Maharashtra
O009504,10426,2024-01-28,Shipped,Credit Card,Gurugram,Delhi
O009505,11576,2024-04-27,Cancelled,Net Banking,Kochi,Rajasthan
O009506,11866,2025-01-04,Delivered,Net Banking,Kochi,Haryana
O009507,10834,2024-07-27,Delivered,COD,Gurugram,Karnataka
O009508,12029,2025-08-09,Shipped,Net Banking,Gurugram,Uttar Pradesh
O009509,10011,2025-07-30,Delivered,COD,Hyderabad,Haryana
O009510,11409,2025-09-03,Returned,Debit Card,Delhi,Kerala
O009511,12090,2025-07-11,Cancelled,COD,Jaipur,Telangana
O009512,11726,2024-11-11,Delivered,UPI,Kolkata,Delhi
O009513,12171,2025-01-27,Delivered,Debit Card,Lucknow,Karnataka
O009514,12300,2025-03-19,Delivered,Credit Card,Mumbai,Kerala
O009515,10973,2025-10-29,Delivered,Credit Card,Ahmedabad,Tamil Nadu
O009516,10604,2024-09-15,Cancelled,Credit Card,Kochi,Rajasthan
O009517,10213,2025-10-09,Delivered,UPI,Kochi,Gujarat
O009518,12316,2024-07-16,Delivered,Credit Card,Gurugram,Haryana
O009519,10540,2025-11-29,Delivered,COD,Bengaluru,Gujarat
O009520,10706,2025-09-19,Delivered,UPI,Hyderabad,Haryana
O009521,11759,2025-03-20,Delivered,Net Banking,Bengaluru,Telangana
O009522,11685,2025-07-23,Shipped,UPI,Ahmedabad,Telangana
O009523,11159,2025-08-04,Delivered,UPI,Kolkata,Rajasthan
O009524,10498,2025-08-27,Delivered,Net Banking,Delhi,Delhi
O009525,10782,2025-10-10,Delivered,COD,Chennai,Karnataka
O009526,11910,2025-09-08,Delivered,Debit Card,Chennai,Kerala
O009527,10126,2024-10-31,Shipped,Net Banking,Lucknow,Rajasthan
O009528,11527,2024-12-04,Shipped,UPI,Hyderabad,Telangana
O009529,10841,2025-06-12,Delivered,Credit Card,Ludhiana,Maharashtra
O009530,10983,2024-02-23,Delivered,Net Banking,Delhi,Gujarat
O009531,11342,2024-04-21,Delivered,Net Banking,Ahmedabad,Delhi
O009532,10012,2025-11-14,Delivered,Debit Card,Ahmedabad,Karnataka
O009533,11501,2025-02-22,Shipped,UPI,Ahmedabad,Karnataka
O009534,11318,2024-10-31,Delivered,Credit Card,Chennai,Punjab
O009535,11464,2025-03-13,Delivered,Credit Card,Jaipur,Maharashtra
O009536,11831,2025-10-17,Delivered,Debit Card,Hyderabad,Punjab
O009537,10516,2024-03-25,Returned,Credit Card,Kochi,Maharashtra
O009538,12364,2025-06-07,Returned,COD,Delhi,West Bengal
O009539,11704,2024-09-08,Returned,Net Banking,Chennai,Maharashtra
O009540,11148,2025-12-28,Delivered,Net Banking,Bengaluru,Haryana
O009541,12362,2024-05-05,Shipped,Credit Card,Lucknow,Uttar Pradesh
O009542,11549,2025-09-01,Shipped,Credit Card,Kolkata,Rajasthan
O009543,12087,2025-02-08,Cancelled,Credit Card,Bengaluru,Rajasthan
O009544,12301,2024-10-30,Returned,Net Banking,Gurugram,Haryana
O009545,12351,2024-01-28,Delivered,Credit Card,Chennai,Delhi
O009546,10979,2024-09-22,Delivered,COD,Kochi,Delhi
O009547,12306,2024-02-21,Delivered,COD,Kochi,Punjab
O009548,12007,2025-10-16,Delivered,Net Banking,Gurugram,Telangana
O009549,11847,2025-10-05,Shipped,UPI,Lucknow,Maharashtra
O009550,10224,2025-05-25,Cancelled,UPI,Kochi,Karnataka
O009551,12140,2024-07-25,Delivered,UPI,Gurugram,Delhi
O009552,10280,2025-07-27,Delivered,COD,Lucknow,Uttar Pradesh
O009553,11194,2025-05-25,Returned,Debit Card,Hyderabad,Tamil Nadu
O009554,11820,2025-10-05,Delivered,UPI,Kolkata,Telangana
O009555,11758,2025-07-06,Delivered,Debit Card,Delhi,West Bengal
O009556,12046,2024-07-19,Delivered,Net Banking,Bengaluru,Maharashtra
O009557,10248,2025-09-02,Delivered,COD,Hyderabad,Delhi
O009558,11385,2024-10-10,Delivered,UPI,Ludhiana,Rajasthan
O009559,11373,2024-12-22,Delivered,COD,Lucknow,West Bengal
O009560,12126,2024-02-16,Delivered,Net Banking,Lucknow,Maharashtra
O009561,10045,2024-05-16,Delivered,,Jaipur,Karnataka
O009562,12086,2024-05-09,Delivered,Credit Card,Mumbai,Maharashtra
O009563,10416,2024-07-13,Delivered,UPI,Jaipur,Maharashtra
O009564,12293,2025-09-20,Delivered,COD,Bengaluru,Delhi
O009565,12371,2024-12-29,Shipped,COD,Bengaluru,Haryana
O009566,11276,2025-03-07,Delivered,COD,Ahmedabad,Gujarat
O009567,11085,2024-03-09,Delivered,Net Banking,Ahmedabad,West Bengal
O009568,11143,2025-04-02,Delivered,UPI,Kochi,Haryana
O009569,10087,2025-06-23,Delivered,UPI,Jaipur,Maharashtra
O009570,12128,2024-11-30,Delivered,Credit Card,Lucknow,Gujarat
O009571,10228,2025-06-09,Delivered,Credit Card,Chennai,Punjab
O009572,11839,2025-07-11,Returned,COD,Kolkata,Kerala
O009573,10623,2024-01-16,Cancelled,UPI,Bengaluru,Karnataka
O009574,11607,2025-03-31,Delivered,UPI,Jaipur,Kerala
O009575,10485,2025-05-24,Delivered,COD,Kochi,Delhi
O009576,10025,2024-07-27,Delivered,Debit Card,Delhi,Haryana
O009577,11815,2024-06-06,Delivered,UPI,Hyderabad,Tamil Nadu
O009578,11226,2024-12-02,Delivered,COD,Gurugram,Telangana
O009579,11249,2024-08-28,Delivered,COD,Lucknow,West Bengal
O009580,10779,2024-02-27,Shipped,Debit Card,Mumbai,Maharashtra
