order_item_id,order_id,product_id,quantity,discount_pct,gross_amount,discount_amount,net_amount
OI0012336,O007904,P0153,1,25,26067.55,6516.89,19550.66
OI0012337,O007366,P0247,3,25,5980.98,1495.24,4485.74
OI0012338,O001271,P0282,3,0,140717.31,0.0,140717.31
OI0012339,O004872,P0196,2,5,74450.86,3722.54,70728.32
OI0012340,O003259,P0029,1,20,4097.07,819.41,3277.66
OI0012341,O008325,P0079,4,15,55428.96,8314.34,47114.62
OI0012342,O004941,P0183,3,25,83355.9,20838.97,62516.93
OI0012343,O007565,P0226,1,25,10382.28,2595.57,7786.71
OI0012344,O003190,P0080,4,20,109880.32,21976.06,87904.26
OI0012345,O003630,P0040,2,10,34854.58,3485.46,31369.12
OI0012346,O003204,P0005,4,5,18429.64,921.48,17508.16
OI0012347,O009248,P0037,4,10,7526.8,752.68,6774.12
OI0012348,O005710,P0074,3,15,50980.32,7647.05,43333.27
OI0012349,O000883,P0121,1,0,19603.94,0.0,19603.94
OI0012350,O004916,P0031,2,15,36566.0,5484.9,31081.1
OI0012351,O002233,P0250,4,20,22007.16,4401.43,17605.73
OI0012352,O003006,P0014,3,0,28836.18,0.0,28836.18
OI0012353,O001208,P0290,1,20,25965.58,5193.12,20772.46
OI0012354,O001918,P0053,2,20,64667.66,12933.53,51734.13
OI0012355,O002780,P0101,4,0,34848.24,0.0,34848.24
OI0012356,O003043,P0021,4,25,187866.44,46966.61,140899.83
OI0012357,O003551,P0293,4,10,103190.92,10319.09,92871.83
OI0012358,O001486,P0096,2,10,34572.3,3457.23,31115.07
OI0012359,O004495,P0229,3,10,21270.75,2127.07,19143.68
OI0012360,O001063,P0273,3,0,119196.09,0.0,119196.09
OI0012361,O004642,P0228,3,15,19370.79,2905.62,16465.17
OI0012362,O008934,P0159,1,20,28099.02,5619.8,22479.22
OI0012363,O007851,P0050,2,5,94645.94,4732.3,89913.64
OI0012364,O006395,P0178,2,5,33158.4,1657.92,31500.48
OI0012365,O001453,P0299,4,25,157144.68,39286.17,117858.51
OI0012366,O001377,P0017,3,10,79694.7,7969.47,71725.23
OI0012367,O000383,P0198,4,10,161955.68,16195.57,145760.11
OI0012368,O000067,P0222,4,20,147394.32,29478.86,117915.46
OI0012369,O006846,P0147,2,15,59145.5,8871.83,50273.67
OI0012370,O003904,P0190,3,5,66132.12,3306.61,62825.51
OI0012371,O004851,P0040,3,0,52281.87,0.0,52281.87
OI0012372,O001436,P0037,2,10,3763.4,376.34,3387.06
OI0012373,O001654,P0095,2,0,49974.56,0.0,49974.56
OI0012374,O006825,P0144,1,5,33677.69,1683.88,31993.81
OI0012375,O005490,P0077,4,10,10926.12,1092.61,9833.51
OI0012376,O008791,P0026,4,20,19612.92,3922.58,15690.34
OI0012377,O009825,P0193,3,15,64376.64,9656.5,54720.14
OI0012378,O009652,P0290,2,0,51931.16,0.0,51931.16
OI0012379,O009998,P0124,3,5,49942.95,2497.15,47445.8
OI0012380,O008253,P0135,2,10,93658.72,9365.87,84292.85
OI0012381,O006194,P0193,3,10,64376.64,6437.66,57938.98
OI0012382,O003597,P0192,3,10,127071.69,12707.17,114364.52
OI0012383,O005316,P0146,3,25,79891.14,19972.78,59918.36
OI0012384,O007538,P0189,3,15,145098.66,21764.8,123333.86
OI0012385,O009491,P0128,3,0,58186.29,0.0,58186.29
OI0012386,O002264,P0253,1,25,11237.04,2809.26,8427.78
OI0012387,O005412,P0210,4,10,172041.36,17204.14,154837.22
OI0012388,O006680,P0016,4,10,144284.32,14428.43,129855.89
OI0012389,O000174,P0192,4,20,169428.92,33885.78,135543.14
OI0012390,O003855,P0286,2,0,21429.34,0.0,21429.34
OI0012391,O001454,P0233,2,10,74724.98,7472.5,67252.48
OI0012392,O000608,P0126,1,20,43634.79,8726.96,34907.83
OI0012393,O008162,P0092,1,15,19964.02,2994.6,16969.42
OI0012394,O007058,P0138,1,5,1276.02,63.8,1212.22
OI0012395,O008147,P0075,1,10,35952.26,3595.23,32357.03
OI0012396,O009970,P0119,3,0,66655.14,0.0,66655.14
OI0012397,O007887,P0070,1,0,5298.24,0.0,5298.24
OI0012398,O005782,P0285,1,0,4641.49,0.0,4641.49
OI0012399,O002841,P0022,1,15,33651.89,5047.78,28604.11
OI0012400,O002840,P0300,1,10,10159.44,1015.94,9143.5
OI0012401,O007046,P0063,4,25,76324.84,19081.21,57243.63
OI0012402,O001418,P0178,3,15,49737.6,7460.64,42276.96
OI0012403,O003109,P0125,1,5,29847.71,1492.39,28355.32
OI0012404,O008722,P0020,2,20,61193.22,12238.64,48954.58
OI0012405,O008680,P0108,4,0,147651.76,0.0,147651.76
OI0012406,O001321,P0143,4,0,75772.4,0.0,75772.4
OI0012407,O004425,P0133,2,5,28901.62,1445.08,27456.54
OI0012408,O000097,P0271,3,0,26835.6,0.0,26835.6
OI0012409,O009710,P0011,3,5,11932.23,596.61,11335.62
OI0012410,O005137,P0033,4,5,84137.96,4206.9,79931.06
OI0012411,O005667,P0101,2,10,17424.12,1742.41,15681.71
OI0012412,O006480,P0164,3,10,111840.78,11184.08,100656.7
OI0012413,O008616,P0163,4,5,61640.48,3082.02,58558.46
OI0012414,O001852,P0201,2,25,71675.3,17918.82,53756.48
OI0012415,O008623,P0075,3,10,107856.78,10785.68,97071.1
OI0012416,O001918,P0237,3,20,47176.59,9435.32,37741.27
OI0012417,O002758,P0033,4,20,84137.96,16827.59,67310.37
OI0012418,O003565,P0091,1,0,37000.8,0.0,37000.8
OI0012419,O001468,P0094,4,10,75595.32,7559.53,68035.79
OI0012420,O005871,P0024,4,20,92564.44,18512.89,74051.55
OI0012421,O004107,P0193,4,25,85835.52,21458.88,64376.64
OI0012422,O009033,P0262,2,10,94766.74,9476.67,85290.07
OI0012423,O004635,P0076,3,25,111574.53,27893.63,83680.9
OI0012424,O001635,P0282,2,15,93811.54,14071.73,79739.81
OI0012425,O000126,P0245,3,0,118990.02,0.0,118990.02
OI0012426,O006266,P0182,2,10,82056.86,8205.69,73851.17
OI0012427,O000352,P0190,1,15,22044.04,3306.61,18737.43
OI0012428,O008560,P0268,1,15,9184.11,1377.62,7806.49
OI0012429,O008584,P0152,1,0,11398.36,0.0,11398.36
OI0012430,O000450,P0295,4,0,185205.72,0.0,185205.72
OI0012431,O007173,P0150,2,15,16522.8,2478.42,14044.38
OI0012432,O003069,P0252,2,10,76937.4,7693.74,69243.66
OI0012433,O000236,P0233,3,0,112087.47,0.0,112087.47
OI0012434,O007657,P0206,1,15,22654.0,3398.1,19255.9
OI0012435,O006347,P0004,2,0,46580.12,0.0,46580.12
OI0012436,O006864,P0029,2,0,8194.14,0.0,8194.14
OI0012437,O007961,P0134,1,25,10105.06,2526.26,7578.8
OI0012438,O004458,P0047,4,5,94469.6,4723.48,89746.12
OI0012439,O000793,P0055,2,0,11047.22,0.0,11047.22
OI0012440,O002379,P0234,3,0,90926.13,0.0,90926.13
OI0012441,O006718,P0103,1,25,32753.19,8188.3,24564.89
OI0012442,O005857,P0246,4,5,61909.44,3095.47,58813.97
OI0012443,O004353,P0173,1,10,20026.84,2002.68,18024.16
OI0012444,O002424,P0136,1,5,1121.52,56.08,1065.44
OI0012445,O006772,P0267,1,0,49303.19,0.0,49303.19
OI0012446,O002377,P0156,2,20,19876.84,3975.37,15901.47
OI0012447,O005403,P0224,1,25,48314.67,12078.67,36236.0
OI0012448,O004817,P0098,3,25,60133.2,15033.3,45099.9
OI0012449,O000578,P0049,4,0,23838.52,0.0,23838.52
OI0012450,O005320,P0150,4,0,33045.6,0.0,33045.6
OI0012451,O009724,P0061,1,20,34595.91,6919.18,27676.73
OI0012452,O003213,P0243,2,0,26828.82,0.0,26828.82
OI0012453,O004139,P0173,3,10,60080.52,6008.05,54072.47
OI0012454,O003733,P0041,3,10,52583.52,5258.35,47325.17
OI0012455,O002771,P0094,3,15,56696.49,8504.47,48192.02
OI0012456,O006562,P0147,4,0,118291.0,0.0,118291.0
OI0012457,O004894,P0300,3,5,30478.32,1523.92,28954.4
OI0012458,O003154,P0026,1,10,4903.23,490.32,4412.91
OI0012459,O005752,P0144,4,0,134710.76,0.0,134710.76
OI0012460,O009124,P0134,1,25,10105.06,2526.26,7578.8
OI0012461,O004871,P0037,3,20,5645.1,1129.02,4516.08
OI0012462,O002093,P0206,2,0,45308.0,0.0,45308.0
OI0012463,O008818,P0152,2,15,22796.72,3419.51,19377.21
OI0012464,O001870,P0168,3,5,117525.15,5876.26,111648.89
OI0012465,O001991,P0203,4,5,69740.56,3487.03,66253.53
OI0012466,O004282,P0159,4,5,112396.08,5619.8,106776.28
OI0012467,O002680,P0179,2,15,51025.84,7653.88,43371.96
OI0012468,O008492,P0217,3,25,25950.96,6487.74,19463.22
OI0012469,O000235,P0148,3,20,30569.1,6113.82,24455.28
OI0012470,O008079,P0159,1,5,28099.02,1404.95,26694.07
OI0012471,O001105,P0144,1,15,33677.69,5051.65,28626.04
OI0012472,O006440,P0070,3,10,15894.72,1589.47,14305.25
OI0012473,O000758,P0299,4,5,157144.68,7857.23,149287.45
OI0012474,O004973,P0123,1,5,19443.88,972.19,18471.69
OI0012475,O003244,P0267,4,0,197212.76,0.0,197212.76
OI0012476,O008965,P0119,4,0,88873.52,0.0,88873.52
OI0012477,O005985,P0065,2,10,62232.94,6223.29,56009.65
OI0012478,O000380,P0186,1,15,15041.52,2256.23,12785.29
OI0012479,O007877,P0155,4,0,189029.52,0.0,189029.52
OI0012480,O003906,P0169,4,5,91495.44,4574.77,86920.67
OI0012481,O009079,P0249,3,0,52166.88,0.0,52166.88
OI0012482,O002421,P0223,3,10,21255.36,2125.54,19129.82
OI0012483,O007276,P0002,3,20,139392.72,27878.54,111514.18
OI0012484,O001017,P0213,4,25,96554.24,24138.56,72415.68
OI0012485,O001340,P0089,4,20,102430.4,20486.08,81944.32
OI0012486,O003502,P0013,4,20,125051.44,25010.29,100041.15
OI0012487,O009877,P0036,2,10,77535.96,7753.6,69782.36
OI0012488,O008411,P0081,1,0,7395.86,0.0,7395.86
OI0012489,O009714,P0238,1,15,31962.54,4794.38,27168.16
OI0012490,O006393,P0204,1,15,8794.93,1319.24,7475.69
OI0012491,O000829,P0214,3,0,75125.34,0.0,75125.34
OI0012492,O008018,P0015,2,0,47153.72,0.0,47153.72
OI0012493,O003578,P0135,3,0,140488.08,0.0,140488.08
OI0012494,O002659,P0131,4,10,21856.32,2185.63,19670.69
OI0012495,O000669,P0148,1,5,10189.7,509.48,9680.22
OI0012496,O008028,P0026,2,25,9806.46,2451.61,7354.85
OI0012497,O004806,P0045,1,0,7451.31,0.0,7451.31
OI0012498,O006817,P0028,3,5,142387.98,7119.4,135268.58
OI0012499,O009151,P0045,4,20,29805.24,5961.05,23844.19
OI0012500,O003058,P0188,3,25,125431.26,31357.82,94073.44
OI0012501,O009946,P0296,2,15,64674.42,9701.16,54973.26
OI0012502,O006434,P0009,2,25,54633.32,13658.33,40974.99
OI0012503,O001143,P0071,2,0,6523.98,0.0,6523.98
OI0012504,O008241,P0296,4,15,129348.84,19402.33,109946.51
OI0012505,O006294,P0266,1,10,38091.4,3809.14,34282.26
OI0012506,O003736,P0253,1,15,11237.04,1685.56,9551.48
OI0012507,O000312,P0173,2,5,40053.68,2002.68,38051.0
OI0012508,O008187,P0196,3,10,111676.29,11167.63,100508.66
OI0012509,O009857,P0240,3,5,5523.75,276.19,5247.56
OI0012510,O004298,P0186,2,10,30083.04,3008.3,27074.74
OI0012511,O007542,P0147,3,5,88718.25,4435.91,84282.34
OI0012512,O008977,P0120,3,5,11279.55,563.98,10715.57
OI0012513,O000462,P0176,4,5,14491.2,724.56,13766.64
OI0012514,O002453,P0028,3,0,142387.98,0.0,142387.98
OI0012515,O001030,P0022,2,0,67303.78,0.0,67303.78
OI0012516,O006987,P0086,1,25,20446.08,5111.52,15334.56
OI0012517,O006183,P0168,4,10,156700.2,15670.02,141030.18
OI0012518,O000660,P0300,1,10,10159.44,1015.94,9143.5
OI0012519,O006996,P0102,4,10,9541.8,954.18,8587.62
OI0012520,O003797,P0031,4,5,73132.0,3656.6,69475.4
OI0012521,O007798,P0091,4,0,148003.2,0.0,148003.2
OI0012522,O005161,P0261,1,0,48547.54,0.0,48547.54
OI0012523,O001626,P0197,2,20,53384.04,10676.81,42707.23
OI0012524,O003305,P0127,3,0,7705.92,0.0,7705.92
OI0012525,O003110,P0093,1,0,13292.63,0.0,13292.63
OI0012526,O005404,P0194,3,25,83068.5,20767.12,62301.38
OI0012527,O001275,P0270,4,20,68285.2,13657.04,54628.16
OI0012528,O006922,P0053,4,0,129335.32,0.0,129335.32
OI0012529,O005812,P0157,4,10,128617.8,12861.78,115756.02
OI0012530,O007239,P0229,3,10,21270.75,2127.07,19143.68
OI0012531,O000215,P0166,4,5,44479.64,2223.98,42255.66
OI0012532,O004978,P0093,2,10,26585.26,2658.53,23926.73
OI0012533,O006396,P0157,2,0,64308.9,0.0,64308.9
OI0012534,O003122,P0298,4,25,186121.96,46530.49,139591.47
OI0012535,O005871,P0109,2,0,70089.42,0.0,70089.42
OI0012536,O003803,P0206,2,0,45308.0,0.0,45308.0
OI0012537,O008102,P0279,1,5,18388.16,919.41,17468.75
OI0012538,O008082,P0154,3,0,84662.7,0.0,84662.7
OI0012539,O004451,P0228,4,5,25827.72,1291.39,24536.33
OI0012540,O006128,P0166,1,0,11119.91,0.0,11119.91
OI0012541,O000689,P0278,3,10,92537.88,9253.79,83284.09
OI0012542,O007185,P0210,4,0,172041.36,0.0,172041.36
OI0012543,O001399,P0268,1,25,9184.11,2296.03,6888.08
OI0012544,O009814,P0063,3,0,57243.63,0.0,57243.63
OI0012545,O001910,P0112,4,0,21586.8,0.0,21586.8
OI0012546,O001845,P0186,2,0,30083.04,0.0,30083.04
OI0012547,O002044,P0113,2,10,98273.74,9827.37,88446.37
OI0012548,O004958,P0074,3,15,50980.32,7647.05,43333.27
OI0012549,O003778,P0133,1,10,14450.81,1445.08,13005.73
OI0012550,O004741,P0117,3,20,108510.3,21702.06,86808.24
OI0012551,O004994,P0099,4,10,4615.24,461.52,4153.72
OI0012552,O004798,P0297,2,0,41705.68,0.0,41705.68
OI0012553,O009093,P0150,2,0,16522.8,0.0,16522.8
OI0012554,O001727,P0031,2,5,36566.0,1828.3,34737.7
OI0012555,O002011,P0157,4,25,128617.8,32154.45,96463.35
OI0012556,O002271,P0189,1,10,48366.22,4836.62,43529.6
OI0012557,O003402,P0016,4,20,144284.32,28856.86,115427.46
OI0012558,O002163,P0055,3,0,16570.83,0.0,16570.83
OI0012559,O006349,P0145,1,15,39162.31,5874.35,33287.96
OI0012560,O002489,P0018,2,10,39788.72,3978.87,35809.85
OI0012561,O005987,P0060,2,0,7596.26,0.0,7596.26
OI0012562,O002028,P0285,1,0,4641.49,0.0,4641.49
OI0012563,O004863,P0233,3,5,112087.47,5604.37,106483.1
OI0012564,O006532,P0219,1,20,38549.43,7709.89,30839.54
OI0012565,O000958,P0095,4,10,99949.12,9994.91,89954.21
OI0012566,O004935,P0215,4,10,43640.96,4364.1,39276.86
OI0012567,O009109,P0106,2,20,49551.52,9910.3,39641.22
OI0012568,O004781,P0251,3,0,74080.41,0.0,74080.41
OI0012569,O003948,P0119,4,5,88873.52,4443.68,84429.84
OI0012570,O008674,P0054,3,10,124110.12,12411.01,111699.11
OI0012571,O006806,P0045,3,10,22353.93,2235.39,20118.54
OI0012572,O000262,P0103,2,5,65506.38,3275.32,62231.06
OI0012573,O006739,P0131,2,10,10928.16,1092.82,9835.34
OI0012574,O003968,P0129,4,0,32317.56,0.0,32317.56
OI0012575,O005019,P0183,2,0,55570.6,0.0,55570.6
OI0012576,O001930,P0234,4,25,121234.84,30308.71,90926.13
OI0012577,O009399,P0273,2,5,79464.06,3973.2,75490.86
OI0012578,O008866,P0285,1,0,4641.49,0.0,4641.49
OI0012579,O002499,P0018,4,5,79577.44,3978.87,75598.57
OI0012580,O005683,P0234,3,10,90926.13,9092.61,81833.52
OI0012581,O001134,P0116,4,25,187794.96,46948.74,140846.22
OI0012582,O000080,P0090,1,15,6565.92,984.89,5581.03
OI0012583,O005543,P0088,2,25,79182.0,19795.5,59386.5
OI0012584,O007685,P0097,2,0,24491.82,0.0,24491.82
OI0012585,O004922,P0076,3,0,111574.53,0.0,111574.53
OI0012586,O006033,P0235,4,5,137520.24,6876.01,130644.23
OI0012587,O004503,P0107,4,0,41705.36,0.0,41705.36
OI0012588,O007273,P0143,4,25,75772.4,18943.1,56829.3
OI0012589,O002110,P0009,4,0,109266.64,0.0,109266.64
OI0012590,O006151,P0159,3,0,84297.06,0.0,84297.06
OI0012591,O006269,P0098,2,10,40088.8,4008.88,36079.92
OI0012592,O005652,P0048,2,15,95461.0,14319.15,81141.85
OI0012593,O005488,P0102,3,5,7156.35,357.82,6798.53
OI0012594,O005881,P0109,2,0,70089.42,0.0,70089.42
OI0012595,O006962,P0102,4,15,9541.8,1431.27,8110.53
OI0012596,O000259,P0129,1,25,8079.39,2019.85,6059.54
OI0012597,O003958,P0121,1,20,19603.94,3920.79,15683.15
OI0012598,O005739,P0063,3,20,57243.63,11448.73,45794.9
OI0012599,O004343,P0252,1,20,38468.7,7693.74,30774.96
OI0012600,O004654,P0034,2,15,44307.16,6646.07,37661.09
OI0012601,O005969,P0193,4,20,85835.52,17167.1,68668.42
OI0012602,O007027,P0225,3,0,123259.17,0.0,123259.17
OI0012603,O003508,P0267,4,0,197212.76,0.0,197212.76
OI0012604,O007805,P0009,2,0,54633.32,0.0,54633.32
OI0012605,O001084,P0263,2,10,88501.36,8850.14,79651.22
OI0012606,O008131,P0046,3,0,5592.63,0.0,5592.63
OI0012607,O008624,P0122,2,0,74261.66,0.0,74261.66
OI0012608,O009432,P0177,1,0,25467.23,0.0,25467.23
OI0012609,O009825,P0264,4,0,43535.64,0.0,43535.64
OI0012610,O000811,P0164,4,10,149121.04,14912.1,134208.94
OI0012611,O006282,P0045,2,0,14902.62,0.0,14902.62
OI0012612,O008032,P0116,1,20,46948.74,9389.75,37558.99
OI0012613,O001026,P0242,4,25,137053.76,34263.44,102790.32
OI0012614,O008143,P0019,2,5,32502.92,1625.15,30877.77
OI0012615,O009712,P0221,3,10,107281.59,10728.16,96553.43
OI0012616,O003298,P0211,2,5,26070.42,1303.52,24766.9
OI0012617,O007407,P0287,3,15,75615.48,11342.32,64273.16
OI0012618,O008366,P0047,3,25,70852.2,17713.05,53139.15
OI0012619,O005493,P0253,2,0,22474.08,0.0,22474.08
OI0012620,O004695,P0221,1,25,35760.53,8940.13,26820.4
OI0012621,O009738,P0277,2,0,40149.28,0.0,40149.28
OI0012622,O007270,P0010,4,5,106832.2,5341.61,101490.59
OI0012623,O002565,P0132,1,25,33306.43,8326.61,24979.82
OI0012624,O008794,P0140,2,10,50302.32,5030.23,45272.09
OI0012625,O001104,P0123,1,0,19443.88,0.0,19443.88
OI0012626,O001657,P0138,3,20,3828.06,765.61,3062.45
OI0012627,O000407,P0067,1,10,24908.56,2490.86,22417.7
OI0012628,O009105,P0136,3,15,3364.56,504.68,2859.88
OI0012629,O003356,P0246,3,0,46432.08,0.0,46432.08
OI0012630,O002868,P0100,4,20,154677.56,30935.51,123742.05
OI0012631,O008762,P0240,2,15,3682.5,552.38,3130.12
OI0012632,O006638,P0150,4,25,33045.6,8261.4,24784.2
OI0012633,O008783,P0035,4,5,127137.24,6356.86,120780.38
OI0012634,O002817,P0132,3,10,99919.29,9991.93,89927.36
OI0012635,O002705,P0278,4,15,123383.84,18507.58,104876.26
OI0012636,O004559,P0062,3,0,80380.74,0.0,80380.74
OI0012637,O006446,P0124,2,0,33295.3,0.0,33295.3
OI0012638,O003590,P0050,1,5,47322.97,2366.15,44956.82
OI0012639,O002455,P0188,2,25,83620.84,20905.21,62715.63
OI0012640,O001630,P0027,1,0,49445.01,0.0,49445.01
OI0012641,O002168,P0180,4,25,5571.92,1392.98,4178.94
OI0012642,O007677,P0040,4,5,69709.16,3485.46,66223.7
OI0012643,O002749,P0226,1,10,10382.28,1038.23,9344.05
OI0012644,O001217,P0030,4,5,186731.92,9336.6,177395.32
OI0012645,O003097,P0217,2,15,17300.64,2595.1,14705.54
OI0012646,O009744,P0294,3,25,86225.49,21556.37,64669.12
OI0012647,O000922,P0015,1,5,23576.86,1178.84,22398.02
OI0012648,O000517,P0296,3,0,97011.63,0.0,97011.63
OI0012649,O003952,P0073,1,0,19130.48,0.0,19130.48
OI0012650,O002830,P0133,2,5,28901.62,1445.08,27456.54
OI0012651,O002505,P0214,4,0,100167.12,0.0,100167.12
OI0012652,O001486,P0035,4,0,127137.24,0.0,127137.24
OI0012653,O006783,P0017,1,20,26564.9,5312.98,21251.92
OI0012654,O000990,P0147,4,15,118291.0,17743.65,100547.35
OI0012655,O005377,P0274,3,10,70045.56,7004.56,63041.0
OI0012656,O008338,P0066,3,0,133711.71,0.0,133711.71
OI0012657,O003659,P0177,3,0,76401.69,0.0,76401.69
OI0012658,O003083,P0219,4,5,154197.72,7709.89,146487.83
OI0012659,O002652,P0080,2,0,54940.16,0.0,54940.16
OI0012660,O006924,P0288,2,0,2391.16,0.0,2391.16
OI0012661,O002210,P0282,3,0,140717.31,0.0,140717.31
OI0012662,O007158,P0096,2,20,34572.3,6914.46,27657.84
OI0012663,O002810,P0239,4,15,2657.52,398.63,2258.89
OI0012664,O002805,P0053,2,5,64667.66,3233.38,61434.28
OI0012665,O001278,P0200,4,5,43624.96,2181.25,41443.71
OI0012666,O008807,P0222,2,5,73697.16,3684.86,70012.3
OI0012667,O009096,P0069,4,10,80905.56,8090.56,72815.0
OI0012668,O005338,P0160,4,20,51592.72,10318.54,41274.18
OI0012669,O009194,P0072,2,10,5510.9,551.09,4959.81
OI0012670,O004489,P0150,4,0,33045.6,0.0,33045.6
OI0012671,O002131,P0047,2,0,47234.8,0.0,47234.8
OI0012672,O003426,P0257,4,0,40118.84,0.0,40118.84
OI0012673,O002176,P0075,2,15,71904.52,10785.68,61118.84
OI0012674,O009968,P0294,2,5,57483.66,2874.18,54609.48
OI0012675,O007512,P0183,2,25,55570.6,13892.65,41677.95
OI0012676,O004202,P0134,2,5,20210.12,1010.51,19199.61
OI0012677,O009964,P0084,1,15,40248.3,6037.24,34211.06
OI0012678,O009338,P0256,3,10,148752.96,14875.3,133877.66
OI0012679,O007244,P0274,2,20,46697.04,9339.41,37357.63
OI0012680,O008962,P0071,1,10,3261.99,326.2,2935.79
OI0012681,O006709,P0218,4,0,143913.28,0.0,143913.28
OI0012682,O004352,P0024,1,20,23141.11,4628.22,18512.89
OI0012683,O009074,P0182,1,0,41028.43,0.0,41028.43
OI0012684,O002407,P0247,1,10,1993.66,199.37,1794.29
OI0012685,O003359,P0034,1,0,22153.58,0.0,22153.58
OI0012686,O002085,P0215,3,5,32730.72,1636.54,31094.18
OI0012687,O004792,P0221,1,5,35760.53,1788.03,33972.5
OI0012688,O006824,P0295,3,10,138904.29,13890.43,125013.86
OI0012689,O009868,P0293,4,5,103190.92,5159.55,98031.37
OI0012690,O004663,P0272,4,10,84734.28,8473.43,76260.85
OI0012691,O009953,P0129,1,0,8079.39,0.0,8079.39
OI0012692,O000367,P0193,4,15,85835.52,12875.33,72960.19
OI0012693,O004121,P0019,3,10,48754.38,4875.44,43878.94
OI0012694,O005266,P0126,3,5,130904.37,6545.22,124359.15
OI0012695,O000670,P0229,1,10,7090.25,709.02,6381.23
OI0012696,O002834,P0125,2,5,59695.42,2984.77,56710.65
OI0012697,O001671,P0233,3,20,112087.47,22417.49,89669.98
OI0012698,O009807,P0300,4,10,40637.76,4063.78,36573.98
OI0012699,O005406,P0205,2,15,660.16,99.02,561.14
OI0012700,O005509,P0260,2,15,15028.9,2254.34,12774.56
OI0012701,O004293,P0173,1,15,20026.84,3004.03,17022.81
OI0012702,O002465,P0161,4,15,53096.0,7964.4,45131.6
OI0012703,O008198,P0273,2,0,79464.06,0.0,79464.06
OI0012704,O003376,P0185,3,20,43254.45,8650.89,34603.56
OI0012705,O004484,P0260,1,15,7514.45,1127.17,6387.28
OI0012706,O007821,P0264,2,0,21767.82,0.0,21767.82
OI0012707,O000794,P0222,2,10,73697.16,7369.72,66327.44
OI0012708,O003296,P0116,1,10,46948.74,4694.87,42253.87
OI0012709,O006770,P0165,4,0,10261.52,0.0,10261.52
OI0012710,O003557,P0112,1,10,5396.7,539.67,4857.03
OI0012711,O002298,P0297,1,25,20852.84,5213.21,15639.63
OI0012712,O006081,P0211,2,20,26070.42,5214.08,20856.34
OI0012713,O000985,P0152,4,0,45593.44,0.0,45593.44
OI0012714,O002741,P0201,4,5,143350.6,7167.53,136183.07
OI0012715,O002113,P0099,1,10,1153.81,115.38,1038.43
OI0012716,O003715,P0096,4,15,69144.6,10371.69,58772.91
OI0012717,O008039,P0065,1,15,31116.47,4667.47,26449.0
OI0012718,O009621,P0146,1,20,26630.38,5326.08,21304.3
OI0012719,O008985,P0024,3,10,69423.33,6942.33,62481.0
OI0012720,O005973,P0065,3,20,93349.41,18669.88,74679.53
OI0012721,O005487,P0143,1,10,18943.1,1894.31,17048.79
OI0012722,O000963,P0215,3,0,32730.72,0.0,32730.72
OI0012723,O009704,P0020,2,10,61193.22,6119.32,55073.9
OI0012724,O008925,P0052,1,0,31946.44,0.0,31946.44
OI0012725,O005183,P0205,2,10,660.16,66.02,594.14
OI0012726,O007763,P0253,1,15,11237.04,1685.56,9551.48
OI0012727,O007962,P0121,2,15,39207.88,5881.18,33326.7
OI0012728,O005991,P0062,3,10,80380.74,8038.07,72342.67
OI0012729,O009667,P0011,1,15,3977.41,596.61,3380.8
OI0012730,O000505,P0042,1,0,23558.2,0.0,23558.2
OI0012731,O008798,P0249,3,25,52166.88,13041.72,39125.16
OI0012732,O005693,P0134,2,20,20210.12,4042.02,16168.1
OI0012733,O001692,P0230,1,20,37457.46,7491.49,29965.97
OI0012734,O008482,P0089,3,0,76822.8,0.0,76822.8
OI0012735,O009872,P0173,3,0,60080.52,0.0,60080.52
OI0012736,O004329,P0167,4,0,141477.52,0.0,141477.52
OI0012737,O003543,P0106,3,20,74327.28,14865.46,59461.82
OI0012738,O009625,P0037,3,15,5645.1,846.76,4798.34
OI0012739,O006373,P0040,2,0,34854.58,0.0,34854.58
OI0012740,O003987,P0225,1,5,41086.39,2054.32,39032.07
OI0012741,O008189,P0168,1,10,39175.05,3917.5,35257.55
OI0012742,O007755,P0202,3,15,120125.13,18018.77,102106.36
OI0012743,O002370,P0215,3,5,32730.72,1636.54,31094.18
OI0012744,O008038,P0014,4,5,38448.24,1922.41,36525.83
OI0012745,O006838,P0211,3,10,39105.63,3910.56,35195.07
OI0012746,O003040,P0222,1,10,36848.58,3684.86,33163.72
OI0012747,O004684,P0137,1,0,22000.31,0.0,22000.31
OI0012748,O002790,P0069,4,15,80905.56,12135.83,68769.73
OI0012749,O002384,P0295,1,0,46301.43,0.0,46301.43
OI0012750,O008371,P0045,4,20,29805.24,5961.05,23844.19
OI0012751,O003736,P0189,3,15,145098.66,21764.8,123333.86
OI0012752,O009065,P0050,2,25,94645.94,23661.48,70984.46
OI0012753,O002516,P0109,4,0,140178.84,0.0,140178.84
OI0012754,O009713,P0224,1,25,48314.67,12078.67,36236.0
OI0012755,O002467,P0168,4,15,156700.2,23505.03,133195.17
OI0012756,O008367,P0156,2,20,19876.84,3975.37,15901.47
OI0012757,O003370,P0292,4,0,53493.64,0.0,53493.64
OI0012758,O000051,P0266,4,5,152365.6,7618.28,144747.32
OI0012759,O009893,P0196,4,0,148901.72,0.0,148901.72
OI0012760,O009176,P0165,1,0,2565.38,0.0,2565.38
OI0012761,O004732,P0251,3,20,74080.41,14816.08,59264.33
OI0012762,O000159,P0229,3,5,21270.75,1063.54,20207.21
